position_type,position_size,exchange,crypto,pair,margin,open_time,quantity,open_price,transaction_cost_pct,open_transaction_cost,open_value,close_time,close_price,closed,close_transaction_cost,close_value,pnl
short,148479.68187518933,okx,ethereum,ETHUSDCM,coin,2023-06-22 01:00:00,78.7936319847153,1883.47,0.0005,74.23984093759466,148405.44203425173,2023-06-22 09:00:00,1918.91,True,75.59894417589503,151122.28940761415,-2716.847373362427
long,297240.08997817757,okx,bitcoin,BTC/USDT,coin,2023-06-22 17:00:00,9.921277715201168,29929.9,0.001,297.2400899781776,296942.8498881994,2023-06-24 17:00:00,30684.9,True,304.43341456317637,304128.98114861315,7186.131260413735
short,296942.8498881994,okx,bitcoin,BTCUSDCM,coin,2023-06-22 17:00:00,9.914362684920908,29935.8,0.0005,148.4714249440997,296794.3784632553,2023-06-24 17:00:00,30695.1,True,152.16117702495788,304170.1928728908,-7375.814409635495
long,891720.2699345327,okx,bitcoin,BTC/USDT,usd,2023-06-22 17:00:00,29.7638331456035,29929.9,0.001,891.7202699345327,890828.5496645982,2023-06-28 09:00:00,30452.4,True,906.3801524831761,905473.772330693,14645.222666094778
short,890828.5496645982,okx,bitcoin,BTCUSDT,usd,2023-06-22 17:00:00,29.74666530992596,29932.2,0.0005,445.4142748322991,890383.1353897658,2023-06-28 09:00:00,30458.0,True,453.0119660048625,905570.92004372,-15187.784653954208
long,148620.04498908878,okx,ethereum,ETH/USDT,coin,2023-06-22 17:00:00,78.68578716517641,1886.89,0.001,148.6200449890888,148471.4249440997,2023-06-24 17:00:00,1890.03,True,148.71849831579834,148569.77981748254,98.35487338283565
short,148471.4249440997,okx,ethereum,ETHUSDCM,coin,2023-06-22 17:00:00,78.63769234890978,1887.1,0.0005,74.23571247204985,148397.18923162765,2023-06-24 17:00:00,1891.04,True,74.35351086974119,148632.6682286126,-235.47899698495166
long,445860.13496726635,okx,ethereum,ETH/USDT,usd,2023-06-22 17:00:00,236.0573614955292,1886.89,0.001,445.86013496726633,445414.2748322991,2023-06-24 01:00:00,1900.36,True,448.59396749164387,448145.3735241522,2731.0986918531125
short,445414.2748322991,okx,ethereum,ETHUSDT,usd,2023-06-22 17:00:00,235.89307657391294,1887.26,0.0005,222.70713741614955,445191.5676948829,2023-06-24 01:00:00,1900.67,True,224.17744692586956,448130.7164048132,-2939.148709930305
long,297266.41822500795,okx,bitcoin,BTC/USDT,coin,2023-06-25 01:00:00,9.696983559351473,30624.9,0.001,297.26641822500795,296969.15180678293,2023-06-25 09:00:00,30745.0,True,298.1337595322611,297835.6257727288,866.4739659458864
short,296969.15180678293,okx,bitcoin,BTCUSDCM,coin,2023-06-25 01:00:00,9.687263741898073,30640.3,0.0005,148.48457590339146,296820.66723087954,2023-06-25 09:00:00,30762.2,True,149.00077234050846,297852.5439086764,-1031.876677796885
long,297266.2581485279,okx,bitcoin,BTC/USDT,coin,2023-06-25 17:00:00,9.66758877174228,30718.0,0.001,297.26625814852787,296968.99189037934,2023-06-27 17:00:00,30732.0,True,297.1043381331837,296807.23379505053,-161.7580953288125
short,296968.99189037934,okx,bitcoin,BTCUSDCM,coin,2023-06-25 17:00:00,9.658290242626109,30732.2,0.0005,148.48449594518968,296820.5073944341,2023-06-27 17:00:00,30733.8,True,148.41798032941114,296687.54267849284,132.96471594128525
long,148644.45876650588,okx,ethereum,ETH/USDT,coin,2023-06-26 01:00:00,78.37348753786279,1894.72,0.001,148.6444587665059,148495.81430773938,2023-06-27 01:00:00,1853.87,True,145.29425734181766,145148.96308447584,-3346.8512232635403
short,148495.81430773938,okx,ethereum,ETHUSDCM,coin,2023-06-26 01:00:00,78.27027079507955,1896.27,0.0005,74.24790715386969,148421.5664005855,2023-06-27 01:00:00,1853.81,True,72.5491053513132,145025.6615972751,3395.9048033104045
long,297393.1639352867,okx,bitcoin,BTC/USDT,coin,2023-06-28 01:00:00,9.69194036554407,30653.9,0.001,297.3931639352867,297095.7707713514,2023-06-28 09:00:00,30452.4,True,295.1428447876943,294847.7019429066,-2248.0688284448115
short,297095.7707713514,okx,bitcoin,BTCUSDCM,coin,2023-06-28 01:00:00,9.684503764776899,30662.1,0.0005,148.5478853856757,296947.2228859657,2023-06-28 09:00:00,30465.5,True,147.5216247229053,294895.7278210877,2051.4950648780214
long,594550.2053442223,okx,ethereum,ETH/USDT,usd,2023-06-29 01:00:00,324.1319845774117,1832.45,0.001,594.5502053442223,593955.655138878,2023-06-29 09:00:00,1838.22,True,595.8258966898898,595230.0707931998,1274.4156543217832
short,593955.655138878,okx,ethereum,ETHUSDT,usd,2023-06-29 01:00:00,323.9875991548059,1832.35,0.0005,296.977827569439,593658.6773113086,2023-06-29 09:00:00,1838.3,True,297.7932017631398,595288.6103245164,-1629.9330132078612
long,297221.33584713633,okx,bitcoin,BTC/USDT,coin,2023-06-30 01:00:00,9.708351790824379,30584.4,0.001,297.22133584713634,296924.11451128917,2023-07-01 09:00:00,30398.0,True,295.1144777374795,294819.36325974204,-2104.7512515471317
short,296924.11451128917,okx,bitcoin,BTCUSDCM,coin,2023-06-30 01:00:00,9.702894840305417,30586.3,0.0005,148.4620572556446,296775.65245403355,2023-07-01 09:00:00,30397.7,True,147.472843243576,294798.21364390844,1977.4388101251097
long,891664.007541409,okx,bitcoin,BTC/USDT,usd,2023-06-30 01:00:00,29.125055372473142,30584.4,0.001,891.664007541409,890772.3435338676,2023-07-06 01:00:00,30439.1,True,886.5404729882472,885653.9325152589,-5118.41101860872
short,890772.3435338676,okx,bitcoin,BTCUSDT,usd,2023-06-30 01:00:00,29.111254311529734,30583.6,0.0005,445.38617176693384,890326.9573621007,2023-07-06 01:00:00,30431.9,True,442.9553900415209,885467.8246930002,4859.132669100538
long,148610.66792356817,okx,ethereum,ETH/USDT,coin,2023-06-30 01:00:00,79.92874953868764,1857.43,0.001,148.61066792356817,148462.05725564458,2023-07-01 09:00:00,1920.14,True,153.4743891392157,153320.91475007648,4858.857494431897
short,148462.05725564458,okx,ethereum,ETHUSDCM,coin,2023-06-30 01:00:00,79.85353220880764,1858.25,0.0005,74.2310286278223,148387.82622701678,2023-07-01 09:00:00,1920.42,True,76.67616016221918,153275.64416427613,-4887.817937259359
long,148634.94332951348,okx,ethereum,ETH/USDT,coin,2023-07-01 17:00:00,77.23524768854627,1922.52,0.001,148.63494332951348,148486.30838618396,2023-07-02 09:00:00,1914.06,True,147.83289819073886,147685.06529254813,-801.2430936358287
short,148486.30838618396,okx,ethereum,ETHUSDCM,coin,2023-07-01 17:00:00,77.21751572944373,1922.0,0.0005,74.24315419309198,148412.06523199085,2023-07-02 09:00:00,1914.56,True,73.9187834574819,147763.6481315063,648.4171004845412
long,594624.1092554331,okx,ethereum,ETH/USDT,usd,2023-07-03 17:00:00,302.76732168510586,1962.0,0.001,594.624109255433,594029.4851461777,2023-07-04 01:00:00,1967.56,True,595.7128714547468,595117.158583292,1087.6734371143393
short,594029.4851461777,okx,ethereum,ETHUSDT,usd,2023-07-03 17:00:00,302.6159380242633,1962.0,0.0005,297.0147425730889,593732.4704036046,2023-07-04 01:00:00,1967.72,True,297.7317167845517,595165.7018523188,-1433.2314487142721
long,297271.3417487176,okx,bitcoin,BTC/USDT,coin,2023-07-04 01:00:00,9.499127424391183,31263.3,0.001,297.2713417487176,296974.0704069689,2023-07-05 01:00:00,30700.6,True,291.6289114052639,291337.28249385866,-5636.787913110224
short,296974.0704069689,okx,bitcoin,BTCUSDCM,coin,2023-07-04 01:00:00,9.488368587888202,31283.1,0.0005,148.48703520348445,296825.5833717654,2023-07-05 01:00:00,30703.7,True,145.66401130597148,291182.358600637,5643.224771128385
long,297313.1621496877,okx,bitcoin,BTC/USDT,coin,2023-07-05 09:00:00,9.621972204270957,30868.5,0.001,297.3131621496877,297015.848987538,2023-07-05 17:00:00,30403.0,True,292.53682092644993,292244.28410552343,-4771.564882014587
short,297015.848987538,okx,bitcoin,BTCUSDCM,coin,2023-07-05 09:00:00,9.614856281534927,30875.9,0.0005,148.50792449376902,296867.34106304427,2023-07-05 17:00:00,30410.2,True,146.1948512463667,292243.50764148706,4623.83342155721
long,594594.3743918239,okx,ethereum,ETH/USDT,usd,2023-07-05 17:00:00,310.9230229776554,1910.44,0.001,594.5943743918239,593999.7800174321,2023-07-09 09:00:00,1867.91,True,580.7762238501924,580195.4476263422,-13804.332391089876
short,593999.7800174321,okx,ethereum,ETHUSDT,usd,2023-07-05 17:00:00,310.7252735266778,1910.7,0.0005,296.999890008716,593702.7801274233,2023-07-09 09:00:00,1867.52,True,290.1428314082707,579995.5199851331,13707.260142290266
long,297284.6652829798,okx,bitcoin,BTC/USDT,coin,2023-07-11 09:00:00,9.744831430802089,30476.4,0.001,297.2846652829798,296987.3806176968,2023-07-12 09:00:00,30595.1,True,298.14409210853296,297845.94801642443,858.5673987276386
short,296987.3806176968,okx,bitcoin,BTCUSDCM,coin,2023-07-11 09:00:00,9.734912106289082,30492.2,0.0005,148.4936903088484,296838.88692738797,2023-07-12 09:00:00,30600.1,True,148.94464197182828,297740.3393016847,-901.4523742967285
long,148642.3326414899,okx,ethereum,ETH/USDT,coin,2023-07-11 09:00:00,78.98558534733772,1880.01,0.001,148.6423326414899,148493.6903088484,2023-07-12 09:00:00,1880.36,True,148.52133526371995,148372.81392845625,-120.87638039214653
short,148493.6903088484,okx,ethereum,ETHUSDCM,coin,2023-07-11 09:00:00,78.90915655019379,1880.89,0.0005,74.2468451544242,148419.44346369398,2023-07-12 09:00:00,1880.87,True,74.20893264028149,148343.6563479227,75.78711577129434
long,148643.8737056913,okx,ethereum,ETH/USDT,coin,2023-07-14 09:00:00,73.90911118675746,2009.16,0.001,148.6438737056913,148495.2298319856,2023-07-15 17:00:00,1939.62,True,143.3555902400585,143212.23464981842,-5282.995182167186
short,148495.2298319856,okx,ethereum,ETHUSDCM,coin,2023-07-14 09:00:00,73.80603404198472,2010.96,0.0005,74.2476149159928,148420.9822170696,2023-07-15 17:00:00,1940.64,True,71.61547095161862,143159.3264322856,5261.655784784001
long,297294.07530714787,okx,bitcoin,BTC/USDT,coin,2023-07-14 17:00:00,9.516504464533517,31208.6,0.001,297.29407530714786,296996.7812318407,2023-07-15 17:00:00,30313.3,True,288.47665478474386,288188.1781299591,-8808.603101881628
short,296996.7812318407,okx,bitcoin,BTCUSDCM,coin,2023-07-14 17:00:00,9.504132819823038,31233.6,0.0005,148.49839061592036,296848.2828412248,2023-07-15 17:00:00,30322.2,True,144.09310809461905,288042.1230811435,8806.159760081326
long,891882.2259214439,okx,bitcoin,BTC/USDT,usd,2023-07-14 17:00:00,28.54951339360056,31208.6,0.001,891.8822259214439,890990.3436955224,2023-07-15 17:00:00,30313.3,True,865.4299643542319,864564.5343898776,-26425.809305644827
short,890990.3436955224,okx,bitcoin,BTCUSDT,usd,2023-07-14 17:00:00,28.525915426719628,31218.8,0.0005,445.4951718477612,890544.8485236746,2023-07-15 17:00:00,30311.0,True,432.32451124964933,864216.697988049,26328.15053562564
long,445944.2769086044,okx,ethereum,ETH/USDT,usd,2023-07-14 17:00:00,223.57864308168095,1992.58,0.001,445.9442769086044,445498.33263169584,2023-07-15 17:00:00,1939.62,True,433.65760769409,433223.9500863959,-12274.382545299944
short,445498.33263169584,okx,ethereum,ETHUSDT,usd,2023-07-14 17:00:00,223.41079307673553,1993.08,0.0005,222.74916631584793,445275.58346538,2023-07-15 17:00:00,1939.82,True,216.68836231305653,433160.0362638,12115.547201580019
long,148637.3184400241,okx,ethereum,ETH/USDT,coin,2023-07-22 09:00:00,78.44921868215559,1892.8,0.001,148.6373184400241,148488.6811215841,2023-07-22 17:00:00,1888.13,True,148.12232327033846,147974.2009470681,-514.4801745159784
short,148488.6811215841,okx,ethereum,ETHUSDCM,coin,2023-07-22 09:00:00,78.38017912724624,1893.52,0.0005,74.24434056079204,148414.43678102328,2023-07-22 17:00:00,1888.42,True,74.00734893373718,147940.69051854062,473.7462624826585
long,594530.9796643244,okx,ethereum,ETH/USDT,usd,2023-07-28 17:00:00,318.1643321501747,1866.76,0.001,594.5309796643245,593936.4486846601,2023-07-29 09:00:00,1873.62,True,596.1190560032103,595522.9369472071,1586.4882625469472
short,593936.4486846601,okx,ethereum,ETHUSDT,usd,2023-07-28 17:00:00,318.0222860404775,1866.66,0.0005,296.9682243423301,593639.4804603178,2023-07-29 09:00:00,1873.67,True,297.93440834273076,595570.8822771189,-1931.4018168010516
long,1188849.5190473485,okx,bitcoin,BTC/USDT,usd,2023-07-30 09:00:00,40.50960739232898,29318.0,0.001,1188.8495190473486,1187660.669528301,2023-07-31 17:00:00,29408.0,True,1191.3065341936108,1190115.227659417,2454.5581311159767
short,1187660.669528301,okx,bitcoin,BTCUSDT,usd,2023-07-30 09:00:00,40.48672878125563,29319.9,0.0005,593.8303347641506,1187066.839193537,2023-07-31 17:00:00,29409.9,True,595.355322391925,1190115.289461458,-3048.450267921202
long,297151.9023153716,okx,bitcoin,BTC/USDT,coin,2023-08-01 01:00:00,10.179017206946249,29163.4,0.001,297.1519023153716,296854.75041305623,2023-08-01 17:00:00,28861.3,True,293.7796693148378,293485.8896455229,-3368.860767533304
short,296854.75041305623,okx,bitcoin,BTCUSDCM,coin,2023-08-01 01:00:00,10.174660355946054,29161.3,0.0005,148.42737520652813,296706.3230378497,2023-08-01 17:00:00,28858.3,True,146.81170047499901,293476.589249523,3229.7337883266737
long,594259.3546129917,okx,ethereum,ETH/USDT,usd,2023-08-01 17:00:00,324.2600870962234,1830.83,0.001,594.2593546129917,593665.0952583787,2023-08-03 17:00:00,1837.83,True,595.9349158680523,595338.9809521842,1673.885693805525
short,593665.0952583787,okx,ethereum,ETHUSDT,usd,2023-08-01 17:00:00,324.07671575452605,1830.95,0.0005,296.8325476291893,593368.2627107495,2023-08-03 17:00:00,1837.67,True,297.77302912030996,595248.2852114997,-1880.022500750143
long,297145.8387538689,okx,bitcoin,BTC/USDT,coin,2023-08-02 09:00:00,10.016557437798712,29635.8,0.001,297.1458387538689,296848.69291511504,2023-08-12 09:00:00,29401.1,True,294.4978068844637,294203.30907757924,-2645.3838375358027
short,296848.69291511504,okx,bitcoin,BTCUSDCM,coin,2023-08-02 09:00:00,10.014353845874862,29627.5,0.0005,148.42434645755753,296700.26856865746,2023-08-12 09:00:00,29384.5,True,147.13339029205494,294119.64719381783,2580.621374839626
long,301478.3781554145,bybit,bitcoin,BTC/USDT,coin,2023-08-04 01:00:00,10.284515691825336,29284.5,0.001,301.4783781554145,301176.89977725904,2023-08-18 01:00:00,27894.0,True,286.8762807077759,286589.40442706813,-14587.495350190904
short,301176.89977725904,bybit,bitcoin,BTCUSDCM,coin,2023-08-04 01:00:00,10.280790070780474,29279.0,0.00055,165.64729487749247,301011.25248238153,2023-08-18 01:00:00,27856.0,True,157.5099285164135,286224.1782831445,14787.074199237046
long,891569.4399234126,okx,bitcoin,BTC/USDT,usd,2023-08-04 01:00:00,30.4171446202113,29282.1,0.001,891.5694399234127,890677.8704834892,2023-08-09 01:00:00,29881.6,True,908.9129486833059,908004.0357346226,17326.16525113338
short,890677.8704834892,okx,bitcoin,BTCUSDT,usd,2023-08-04 01:00:00,30.400897840332735,29283.1,0.0005,445.33893524174465,890232.5315482474,2023-08-09 01:00:00,29874.9,True,454.11189144507824,907769.6709987114,-17537.139450463932
long,148589.40983466015,okx,ethereum,ETH/USDT,coin,2023-08-04 01:00:00,80.43305974729373,1845.52,0.001,148.58940983466016,148440.8204248255,2023-08-09 17:00:00,1863.03,True,149.84920330100064,149699.35409769963,1258.533672874124
short,148440.8204248255,okx,ethereum,ETHUSDCM,coin,2023-08-04 01:00:00,80.4381722841197,1844.48,0.0005,74.22041021241276,148366.6000146131,2023-08-09 17:00:00,1862.74,True,74.91770052026057,149760.48334000088,-1393.883325387782
long,445768.2295039805,okx,ethereum,ETH/USDT,usd,2023-08-04 01:00:00,241.29917924188115,1845.52,0.001,445.7682295039805,445322.4612744765,2023-08-09 17:00:00,1863.03,True,449.54760990300184,449098.06229309883,3775.601018622343
short,445322.4612744765,okx,ethereum,ETHUSDT,usd,2023-08-04 01:00:00,241.14716975329364,1845.76,0.0005,222.66123063723825,445099.80004383926,2023-08-09 17:00:00,1863.29,True,224.66355496480725,449102.44637464965,-4002.646330810385
long,148760.3625549867,okx,ethereum,ETH/USDT,coin,2023-08-10 17:00:00,80.28676354662142,1851.01,0.001,148.7603625549867,148611.60219243172,2023-08-12 17:00:00,1851.0,True,148.61079932479626,148462.18852547146,-149.41366696025943
short,148611.60219243172,okx,ethereum,ETHUSDCM,coin,2023-08-10 17:00:00,80.28869451002979,1850.04,0.0005,74.30580109621586,148537.2963913355,2023-08-12 17:00:00,1849.91,True,74.2634294305246,148452.59543161868,84.70095971680712
long,446281.08766496007,okx,ethereum,ETH/USDT,usd,2023-08-10 17:00:00,240.86029063986425,1851.01,0.001,446.28108766496007,445834.8065772951,2023-08-12 09:00:00,1847.97,True,445.1025912937499,444657.4887024562,-1177.3178748389473
short,445834.8065772951,okx,ethereum,ETHUSDT,usd,2023-08-10 17:00:00,240.7281557852123,1851.1,0.0005,222.91740328864756,445611.8891740065,2023-08-12 09:00:00,1848.12,True,222.44725963488327,444672.0720101316,939.8171638748609
long,893144.627619965,okx,bitcoin,BTC/USDT,usd,2023-08-12 01:00:00,30.348793124886306,29399.9,0.001,893.144627619965,892251.482992345,2023-08-12 09:00:00,29401.1,True,892.2879015440948,891395.6136425507,-855.8693497943459
short,892251.482992345,okx,bitcoin,BTCUSDT,usd,2023-08-12 01:00:00,30.328667092364444,29404.7,0.0005,446.1257414961725,891805.3572508488,2023-08-12 09:00:00,29402.8,True,445.8738663916866,891301.8589169815,503.49833386729006
long,1189834.6691691882,okx,bitcoin,BTC/USDT,usd,2023-08-12 17:00:00,40.39821754601875,29423.2,0.001,1189.8346691691884,1188644.834500019,2023-08-15 01:00:00,29362.8,True,1186.2047821602393,1185018.577378079,-3626.2571219399106
short,1188644.834500019,okx,bitcoin,BTCUSDT,usd,2023-08-12 17:00:00,40.37637172152258,29424.4,0.0005,594.3224172500095,1188050.512082769,2023-08-15 01:00:00,29359.1,True,592.7069675046768,1184821.2280418489,3229.2840409202036
long,148777.56204468323,okx,ethereum,ETH/USDT,coin,2023-08-14 17:00:00,80.4159526485262,1848.25,0.001,148.77756204468324,148628.78448263856,2023-08-18 01:00:00,1738.29,True,139.7862463294066,139646.4600830772,-8982.32439956136
short,148628.78448263856,okx,ethereum,ETHUSDCM,coin,2023-08-14 17:00:00,80.45453417950067,1846.44,0.0005,74.31439224131928,148554.47009039723,2023-08-18 01:00:00,1736.4,True,69.85062657464249,139631.40252271033,8923.0675676869
long,446332.68613404967,okx,ethereum,ETH/USDT,usd,2023-08-14 17:00:00,241.2478579455786,1848.25,0.001,446.33268613404965,445886.35344791564,2023-08-18 17:00:00,1685.83,True,406.7028763603948,406296.17348403437,-39590.179963881266
short,445886.35344791564,okx,ethereum,ETHUSDT,usd,2023-08-14 17:00:00,241.11810199055992,1848.32,0.0005,222.94317672395783,445663.4102711917,2023-08-18 17:00:00,1685.7,True,203.22639226274345,406249.55813322414,39413.85213796754
long,297504.7881316239,okx,bitcoin,BTC/USDT,coin,2023-08-15 09:00:00,10.109538290587416,29398.7,0.001,297.5047881316239,297207.28334349225,2023-08-18 01:00:00,27896.8,True,282.023767784859,281741.7440170741,-15465.539326418133
short,297207.28334349225,okx,bitcoin,BTCUSDCM,coin,2023-08-15 09:00:00,10.112326080284195,29375.9,0.0005,148.60364167174612,297058.6797018205,2023-08-18 01:00:00,27871.6,True,140.92335378962446,281705.7842254593,15352.895476361155
long,892769.4590166366,okx,bitcoin,BTC/USDT,usd,2023-08-16 17:00:00,30.581530232843342,29163.9,0.001,892.7694590166366,891876.68955762,2023-08-18 17:00:00,26492.1,True,810.1689570815091,809358.7881244275,-82517.90143319243
short,891876.68955762,okx,bitcoin,BTCUSDT,usd,2023-08-16 17:00:00,30.565086617961295,29165.0,0.0005,445.93834477881,891430.7512128411,2023-08-18 17:00:00,26485.7,True,404.7688573186688,809132.9457800188,82297.80543282232
long,297565.1933509599,okx,bitcoin,BTC/USDT,coin,2023-08-19 01:00:00,11.404376878689524,26066.1,0.001,297.56519335095993,297267.62815760897,2023-08-19 09:00:00,25967.9,True,296.14771834812166,295851.57062977355,-1416.0575278354227
short,297267.62815760897,okx,bitcoin,BTCUSDCM,coin,2023-08-19 01:00:00,11.400949097825867,26060.9,0.0005,148.63381407880448,297118.99434353015,2023-08-19 09:00:00,25956.9,True,147.96664781867815,295785.3289895376,1333.6653539925464
long,148782.59667547993,okx,ethereum,ETH/USDT,coin,2023-08-19 01:00:00,89.65780592162123,1657.79,0.001,148.78259667547994,148633.81407880445,2023-08-19 09:00:00,1659.79,True,148.8131296906477,148664.31656095706,30.50248215260217
short,148633.81407880445,okx,ethereum,ETHUSDCM,coin,2023-08-19 01:00:00,89.63839039640206,1657.32,0.0005,74.31690703940222,148559.49717176505,2023-08-19 09:00:00,1658.94,True,74.35235568210362,148630.35900852512,-70.86183676007204
long,297524.285639664,okx,bitcoin,BTC/USDT,coin,2023-08-19 17:00:00,11.47434184260197,25903.6,0.001,297.524285639664,297226.76135402435,2023-08-20 01:00:00,26128.9,True,299.81193057116263,299512.11864059145,2285.3572865671013
short,297226.76135402435,okx,bitcoin,BTCUSDCM,coin,2023-08-19 17:00:00,11.47046448849577,25899.4,0.0005,148.61338067701217,297078.14797334734,2023-08-20 01:00:00,26125.8,True,149.8375305667714,299525.223602976,-2447.075629628671
long,297492.4832212281,okx,bitcoin,BTC/USDT,coin,2023-08-25 09:00:00,11.383466528444089,26107.6,0.001,297.4924832212281,297194.9907380069,2023-08-25 17:00:00,26100.4,True,297.11302977900215,296815.91674922314,-379.07398878375534
short,297194.9907380069,okx,bitcoin,BTCUSDCM,coin,2023-08-25 09:00:00,11.378864407439078,26105.1,0.0005,148.59749536900344,297046.39324263786,2023-08-25 17:00:00,26095.5,True,148.4685780721632,296788.6875662543,257.7056763835717
long,148734.89195134965,okx,ethereum,ETH/USDT,coin,2023-08-31 01:00:00,87.32041058485345,1701.62,0.001,148.73489195134965,148586.1570593983,2023-08-31 09:00:00,1699.55,True,148.40540380948767,148256.9984056782,-329.1586537201074
short,148586.1570593983,okx,ethereum,ETHUSDCM,coin,2023-08-31 01:00:00,87.25828974539571,1701.98,0.0005,74.29307852969916,148511.8639808686,2023-08-31 09:00:00,1699.37,True,74.14205992231655,148209.9777847108,301.8861961578077
long,297465.2295435328,okx,bitcoin,BTC/USDT,coin,2023-09-02 17:00:00,11.511170157346308,25815.6,0.001,297.4652295435328,297167.7643139893,2023-09-03 01:00:00,25835.8,True,297.4002899511678,297102.8896612166,-64.87465277273441
short,297167.7643139893,okx,bitcoin,BTCUSDCM,coin,2023-09-02 17:00:00,11.505726554502722,25814.9,0.0005,148.58388215699466,297019.1804318323,2023-09-03 01:00:00,25836.9,True,148.63615320801568,297123.67026282335,-104.48983099102043
long,594872.9095081475,okx,ethereum,ETH/USDT,usd,2023-09-08 09:00:00,360.9494704291341,1646.43,0.001,594.8729095081475,594278.0365986393,2023-09-08 17:00:00,1626.03,True,586.9146674018849,586327.752734483,-7950.283864156343
short,594278.0365986393,okx,ethereum,ETHUSDT,usd,2023-09-08 09:00:00,360.74051208600963,1646.56,0.0005,297.1390182993197,593980.89758034,2023-09-08 17:00:00,1626.0,True,293.28203632592584,586270.7906155258,7710.106964814244
long,297395.5460307951,okx,bitcoin,BTC/USDT,coin,2023-09-13 01:00:00,11.39962437734351,26062.1,0.001,297.3955460307951,297098.1504847643,2023-09-13 09:00:00,25881.5,True,295.03937832221607,294744.33894389385,-2353.8115408704616
short,297098.1504847643,okx,bitcoin,BTCUSDCM,coin,2023-09-13 01:00:00,11.393050264905444,26064.1,0.0005,148.54907524238214,296949.60140952194,2023-09-13 09:00:00,25884.5,True,147.45170479097249,294755.957877154,2193.643532367947
long,148684.28630946745,okx,ethereum,ETH/USDT,coin,2023-09-28 09:00:00,92.47237514437671,1606.27,0.001,148.68428630946747,148535.602023158,2023-09-29 17:00:00,1668.79,True,154.3169749171844,154162.65794226722,5627.0559191092325
short,148535.602023158,okx,ethereum,ETHUSDCM,coin,2023-09-28 09:00:00,92.44628264306216,1605.92,0.0005,74.267801011579,148461.3342221464,2023-09-29 17:00:00,1668.96,True,77.14457393998251,154212.00330602503,-5750.669083878631
long,297354.7270509432,okx,bitcoin,BTC/USDT,coin,2023-10-17 09:00:00,10.505524850277167,28276.3,0.001,297.3547270509432,297057.37232389225,2023-10-17 17:00:00,28426.2,True,298.6321504989488,298333.51834844984,1276.1460245575872
short,297057.37232389225,okx,bitcoin,BTCUSDCM,coin,2023-10-17 09:00:00,10.49730216543207,28284.3,0.0005,148.52868616194613,296908.8436377303,2023-10-17 17:00:00,28440.4,True,149.27373625287714,298398.1987695014,-1489.3551317711244
long,297320.5639692493,okx,bitcoin,BTC/USDT,coin,2023-10-24 01:00:00,9.472068939953697,31357.8,0.001,297.3205639692493,297023.24340528005,2023-10-24 09:00:00,34056.2,True,322.5826742328511,322260.09155861824,25236.848153338186
short,297023.24340528005,okx,bitcoin,BTCUSDCM,coin,2023-10-24 01:00:00,9.461569874129612,31376.9,0.0005,148.51162170264004,296874.7317835774,2023-10-24 09:00:00,34062.8,True,161.14378115425112,322126.41852734797,-25251.68674377055
long,297311.1087218454,okx,bitcoin,BTC/USDT,coin,2023-10-24 17:00:00,8.594721223146319,34557.7,0.001,297.31110872184536,297013.79761312355,2023-10-28 17:00:00,34177.7,True,293.74780354832797,293454.0557447796,-3559.741868343961
short,297013.79761312355,okx,bitcoin,BTCUSDCM,coin,2023-10-24 17:00:00,8.591468034043354,34553.5,0.0005,148.50689880656176,296865.290714317,2023-10-28 17:00:00,34195.8,True,146.8960612992699,293645.2265372405,3220.064177076507
long,148655.5543609227,okx,ethereum,ETH/USDT,coin,2023-10-24 17:00:00,80.47409710987415,1845.4,0.001,148.65555436092268,148506.89880656177,2023-10-25 17:00:00,1785.73,True,143.70500943201557,143561.30442258355,-4945.594383978227
short,148506.89880656177,okx,ethereum,ETHUSDCM,coin,2023-10-24 17:00:00,80.38028482000102,1846.63,0.0005,74.25344940328088,148432.6453571585,2023-10-25 17:00:00,1786.6,True,71.80370842970692,143535.6131509841,4897.032206174394
long,891976.8752519493,okx,bitcoin,BTC/USDT,usd,2023-10-25 01:00:00,26.363926530550756,33799.4,0.001,891.9768752519493,891084.8983766973,2023-11-03 16:00:00,34252.1,True,903.0198479170775,902116.8280691605,11031.929692463134
short,891084.8983766973,okx,bitcoin,BTCUSDT,usd,2023-10-25 01:00:00,26.350822529682834,33799.3,0.0005,445.54244918834866,890639.355927509,2023-11-03 16:00:00,34254.7,True,451.31976025376326,902188.2007472727,-11548.844819763675
long,445988.4376259744,okx,ethereum,ETH/USDT,usd,2023-10-25 01:00:00,250.68217832936583,1777.32,0.001,445.9884376259744,445542.44918834843,2023-10-30 08:00:00,1782.95,True,446.9537898523428,446506.8360624905,964.3868741420447
short,445542.44918834843,okx,ethereum,ETHUSDT,usd,2023-10-25 01:00:00,250.54133100248913,1777.43,0.0005,222.7712245941742,445319.6779637543,2023-10-30 08:00:00,1782.98,True,223.35509117540903,446486.82725964265,-1167.1492958883755
long,148763.66485627482,okx,ethereum,ETH/USDT,coin,2023-10-27 01:00:00,82.90235193228938,1792.65,0.001,148.76366485627483,148614.90119141855,2023-11-03 00:00:00,1812.35,True,150.24807752448467,150097.82944696018,1482.9282555416285
short,148614.90119141855,okx,ethereum,ETHUSDCM,coin,2023-10-27 01:00:00,82.83456226275796,1793.22,0.0005,74.30745059570928,148540.59374082283,2023-11-03 00:00:00,1813.0,True,75.08953069119009,150103.97185168898,-1563.3781108661497
